NU_SEQUENCIAL;SG_UF_PROVA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO
2614725;PE;;;0;0;0;0;;;;;;
3476584;RR;2;1;1;1;1;1;397.8;360.7;462.4;399.5;1;420
777048;MG;2;1;1;1;1;1;421.8;584.2;538.4;575.1;1;760
1365285;PB;2;1;1;1;1;1;511.8;457.1;472.7;426.9;4;0
2707228;SP;;;0;0;0;0;;;;;;
523355;RS;;;1;1;1;1;477.1;615.1;554.7;566.9;1;860
3261258;PA;;;0;0;0;0;;;;;;
900906;CE;;;1;1;1;1;489.9;566;517.7;548.1;1;660
1425929;SP;;;1;1;1;1;613.8;543.2;594.9;655.6;1;860
2358109;PE;;;1;1;1;1;442.6;500.5;510.8;599.8;1;580
158623;PA;;;1;1;1;1;526.8;478.1;521.6;403.2;1;620
2150788;BA;2;1;1;1;1;1;392;380.5;467.3;395.4;9;0
4205875;SP;2;1;0;0;0;0;;;;;;
869034;SP;2;1;0;0;0;0;;;;;;
715443;BA;;;1;1;1;1;357.9;545;556.6;411.8;1;780
2653433;RR;;;0;0;0;0;;;;;;
3765479;PI;;;1;1;1;1;483.8;428.5;386.5;422.9;1;560
3482765;AM;2;2;0;0;0;0;;;;;;
2202290;MA;;;1;1;1;1;399.8;404.5;495.9;426.2;1;320
4320816;RS;;;0;0;0;0;;;;;;
638526;MG;;;1;1;1;1;431.6;512.3;533.9;475.3;1;820
4111976;RS;2;1;0;0;0;0;;;;;;
1883932;BA;;;0;0;0;0;;;;;;
1206014;MA;;;0;0;0;0;;;;;;
1208913;PA;;;1;1;1;1;444.9;511.3;513.9;427.5;1;520
1815588;GO;;;1;1;1;1;593.6;675.5;613.6;689.4;1;880
1605950;GO;2;1;1;1;1;1;501.1;523.1;548.4;515.9;1;620
846084;MG;2;1;0;0;0;0;;;;;;
989139;PA;;;1;1;1;1;380.6;379.5;447.2;425.1;1;400
1067553;SP;4;1;1;1;1;1;622.1;680.6;622.3;737.2;1;740
308508;RN;;;0;0;0;0;;;;;;
1201879;BA;;;1;1;1;1;493.6;589.4;543.4;540.1;1;760
1408666;MT;2;2;0;0;0;0;;;;;;
2357392;SP;4;1;1;1;1;1;570.1;590.4;603.2;763.9;1;720
2468894;SP;;;0;0;0;0;;;;;;
3452498;MT;;;0;0;0;0;;;;;;
2480914;BA;2;1;1;1;1;1;530.5;432;462.6;420.9;1;440
2629074;RS;;;1;1;1;1;432.5;428.6;440.7;458.3;1;560
3140058;PR;2;1;0;0;0;0;;;;;;
271683;AL;;;1;1;1;1;657.8;703.4;623.7;773.3;1;940
4006007;RJ;1;1;1;1;1;1;541.2;513.3;502.3;418.7;1;600
2647938;GO;4;1;1;1;1;1;548.4;541;559.2;635;1;940
3115265;CE;;;1;1;1;1;484;597;544;455.5;1;660
984824;CE;;;0;0;0;0;;;;;;
2487601;RJ;4;1;1;1;1;1;558.2;604.1;608.3;625.2;1;920
2264162;PA;;;1;1;1;1;414.8;318.5;454.5;400.2;1;520
1030874;SP;;;1;1;1;1;494.1;464.5;489.5;542.8;1;760
3869887;PB;;;0;0;0;0;;;;;;
3837324;PR;2;1;1;1;1;1;418.5;445.5;509.1;425.7;1;540
3828852;CE;;;0;0;0;0;;;;;;
901545;PE;;;1;1;1;1;486.8;553.3;564.5;552.6;1;900
2265804;DF;2;1;1;1;1;1;438.2;519.8;503.4;468.8;1;520
2281788;PA;2;1;0;0;0;0;;;;;;
3481833;SP;;;1;1;1;1;473.6;564.7;628.3;576.2;1;800
102447;PA;;;0;1;1;0;;546.7;524.5;;4;0
3414947;PE;;;0;0;0;0;;;;;;
1519726;MA;;;0;0;0;0;;;;;;
819056;RO;2;1;1;1;1;1;360.5;413.5;497.3;446.5;1;800
2479528;CE;2;1;0;0;0;0;;;;;;
1311018;PB;;;0;0;0;0;;;;;;
619326;PR;;;1;1;1;1;415.7;499;420;433.6;1;260
3692720;PI;;;0;0;0;0;;;;;;
1733223;CE;4;1;1;1;1;1;608.8;643;638.1;757;1;900
3230310;GO;;;1;1;1;1;406;487.4;525.4;412.8;1;840
2559193;SP;;;1;1;1;1;579.8;634.3;610;708.2;1;880
1012060;RN;;;1;1;1;1;379.9;417.4;455.5;562.1;1;660
3798549;SP;;;0;0;0;0;;;;;;
3542562;PR;2;1;0;0;0;0;;;;;;
3222075;PA;;;1;1;1;1;409.6;419.9;496;417;1;780
1078746;DF;;;1;1;1;1;503.9;422.1;509.9;459.5;1;540
2652724;SP;;;1;1;1;1;530.5;545.3;546.3;563.6;1;440
3563649;RJ;;;1;1;1;1;446.9;511.9;517.3;455.5;1;460
3318109;BA;;;1;1;1;1;514.9;488.4;553.6;625.1;1;960
3667915;SP;;;1;1;1;1;579.4;590.3;549.7;631.9;1;720
3776998;BA;;;0;0;0;0;;;;;;
4191465;RJ;;;1;1;1;1;552.5;596.4;559.5;490.4;1;920
42109;PI;;;1;1;1;1;434.9;549.3;551.3;520.4;1;740
2871834;ES;1;1;1;1;1;1;523.2;452;535.1;695.3;1;860
4292805;SP;;;0;1;1;0;;486.4;584.1;;1;540
3270088;RJ;2;1;1;1;1;1;381;416.8;494.2;437.2;1;380
3156665;AL;;;1;1;1;1;426;386.8;440.8;468.4;1;600
3441409;BA;;;0;0;0;0;;;;;;
569961;CE;2;1;1;1;1;1;550.7;592.2;598.1;630;1;920
3556403;PR;4;1;1;1;1;1;504.4;487.1;491;521.7;1;520
1475976;SP;2;1;0;0;0;0;;;;;;
3322615;PA;2;1;0;0;0;0;;;;;;
929066;RN;;;1;1;1;1;524.5;591.5;521.6;535;1;700
3188988;SP;;;1;1;1;1;404.2;563.8;594.9;547.6;1;640
1135892;RJ;;;0;0;0;0;;;;;;
1331113;SP;;;1;1;1;1;528.2;593.8;550.4;619.8;1;740
2628963;TO;;;0;1;1;0;;594.7;586.4;;1;840
1957795;MG;;;1;1;1;1;627.7;649.1;611.7;603.4;1;560
273199;PA;;;1;1;1;1;346.4;565.1;530.1;496.3;1;720
52961;BA;1;2;1;1;1;1;555.9;596.7;621.8;589.3;1;720
430068;MA;;;1;1;1;1;461;325.1;460.3;417;1;540
2154551;MA;;;0;0;0;0;;;;;;
3336479;MT;;;0;1;1;0;;555.3;602.4;;1;640
323966;RJ;2;1;1;1;1;1;359.1;368.4;428.7;379.8;1;700
3975375;SC;;;0;0;0;0;;;;;;
3206446;RJ;;;1;1;1;1;487.4;380.3;346.3;492.4;1;480
822261;SE;;;0;0;0;0;;;;;;
2529027;PE;4;1;1;1;1;1;612.5;620.1;579.3;631.6;1;880
2205332;SP;4;1;1;1;1;1;350.4;464.1;496.4;440.6;1;720
1782215;RJ;;;1;1;1;1;548.1;574;556.9;662.5;1;680
813267;RS;;;0;0;0;0;;;;;;
2153356;SP;;;1;1;1;1;502.8;427.7;520.2;566.4;1;400
4272849;RJ;;;0;0;0;0;;;;;;
1915492;BA;4;1;1;1;1;1;683.1;715;635.6;811.2;1;920
3460030;PA;2;1;1;1;1;1;467.9;466.3;434.1;384.8;1;400
3496257;SP;;;1;1;1;1;581;626.1;611.3;516.3;1;660
405639;RJ;;;1;1;1;1;666.7;544.6;619.6;778;1;860
3254751;TO;;;1;1;1;1;490.7;447.8;451.6;400.7;4;0
270505;BA;2;1;1;1;1;1;432.9;418.2;332;423.8;1;440
2635640;AC;2;1;1;1;1;1;575.5;636.7;552.3;553.8;1;900
82480;AM;;;0;0;0;0;;;;;;
3032165;MS;2;1;0;0;0;0;;;;;;
720266;PB;;;1;1;1;1;513.9;341.1;573.7;416.5;1;520
104553;RJ;4;1;1;1;1;1;592.3;712;651.8;787.3;1;900
2357474;RJ;4;1;1;1;1;1;605.6;650.5;611.6;736.4;1;760
136740;PB;;;0;0;0;0;;;;;;
2055302;MG;;;1;1;1;1;532.7;608.5;590.1;527.5;1;660
3746558;GO;;;0;0;0;0;;;;;;
361993;SP;2;1;1;1;1;1;399;511.1;526.9;383.8;1;620
478451;TO;2;1;1;1;1;1;477.1;448.6;499.2;492.4;1;620
257707;BA;2;1;1;1;1;1;404.7;436;513.4;453.3;1;640
1143493;AM;;;0;0;0;0;;;;;;
2528636;MT;;;0;0;0;0;;;;;;
287756;PB;;;1;1;1;1;618.9;672.2;623.2;751.4;1;760
2008954;MA;;;0;0;0;0;;;;;;
3415412;CE;;;0;0;0;0;;;;;;
3985519;PA;;;1;1;1;1;405.7;480.9;437.2;411.6;1;360
3391724;PR;4;1;1;1;1;1;565.2;600.5;575.6;533.1;1;820
2048656;RJ;;;1;1;1;1;565.6;532.2;603.2;628.9;1;540
1547944;RJ;4;1;1;1;1;1;374.5;389.8;415.9;410;1;320
1561388;PB;4;1;1;1;1;1;536.3;503.7;456;559.6;1;680
1187345;CE;2;1;1;1;1;1;514.5;568.7;577.6;492.1;1;840
1553181;CE;;;1;1;1;1;420.3;516.4;540.8;548;1;580
3202390;BA;2;1;1;1;1;1;396.7;412.1;500;434.4;6;0
1388097;RJ;2;1;1;1;1;1;365.1;466;374.2;448.4;1;520
2035740;PE;;;1;1;1;1;387.5;321.2;404.9;381.6;1;420
903357;MG;;;1;1;1;1;365.3;329.7;418.8;463.1;1;560
2594663;PI;2;1;1;1;1;1;433;434.9;412;440.2;6;0
1244293;AL;;;1;1;1;1;469.8;572.3;520.7;561.5;1;620
3019921;BA;2;1;0;1;1;0;;403.7;459.5;;1;360
786195;BA;;;0;1;1;0;;530.3;527.7;;1;700
279922;SP;;;1;1;1;1;555.4;558.3;584.4;595.1;1;580
3553921;BA;;;1;1;1;1;504.3;330.3;471.5;450.7;1;420
3296706;PR;2;1;1;1;1;1;466.7;500.9;522.3;394.2;1;420
3004840;RS;;;1;1;1;1;562.9;620.4;603.3;454.6;1;820
962948;BA;4;1;1;1;1;1;609.4;661;630.7;744.4;1;720
1753923;CE;2;1;1;1;1;1;429.6;466.7;508.4;378.6;1;360
2227616;SP;;;1;1;1;1;699.8;643.7;629.9;806;1;940
119612;PA;2;1;1;1;1;1;485.9;426.8;510.3;554.7;1;780
2856887;MG;;;1;1;1;1;443.7;432.3;446.2;407.3;1;560
985673;MT;2;1;1;1;1;1;487.6;379.5;382.7;427.7;7;0
3885415;MT;;;0;1;1;0;;613.5;591.9;;1;760
838870;SC;1;1;0;0;0;0;;;;;;
2158936;SP;;;0;0;0;0;;;;;;
3862974;SP;;;0;1;1;0;;538.1;537.8;;1;600
4024531;RJ;;;0;0;0;0;;;;;;
2030615;PE;;;1;1;1;1;507.6;414.6;409.4;414.5;1;480
2049870;AL;2;1;1;1;1;1;497.7;481.3;571.1;505.8;1;520
457252;SP;;;1;1;1;1;409.2;516.1;515.6;562.5;1;540
816468;AP;;;1;1;1;1;441.1;448.1;533.3;471.7;1;560
2964252;SP;2;1;1;1;1;1;384.4;382.1;482.8;399;1;400
2213467;PR;;;0;1;1;0;;444.3;500.2;;1;560
2719170;CE;;;1;1;1;1;403.6;350.8;435.3;428.8;1;400
317010;AM;;;0;1;1;0;;375;342.7;;1;560
1904769;RJ;4;1;1;1;1;1;575.6;592.4;568.6;579.9;1;880
2488081;MA;2;2;1;1;1;1;415.7;317;399.7;464.7;6;0
1575405;PR;;;1;1;1;1;612.8;593.6;555.9;673.6;1;640
3386131;AM;2;2;0;0;0;0;;;;;;
595604;RJ;;;0;0;0;0;;;;;;
3269483;SE;2;1;1;1;1;1;524.9;518.4;579.6;579.8;1;880
4170089;RS;2;1;0;0;0;0;;;;;;
108455;SP;;;1;1;1;1;441;516.7;528.1;480.7;1;460
1986524;GO;;;1;1;1;1;528.2;593.3;598.8;630.1;1;940
384572;AL;;;1;1;1;1;406.6;542.8;546;522.3;1;600
3192127;PI;;;1;1;1;1;380.5;460.3;500.4;419.6;1;660
1067471;SP;;;0;0;0;0;;;;;;
1474140;MA;2;1;1;1;1;1;446.6;435.1;484.7;421.2;1;720
1156138;GO;2;1;0;0;0;0;;;;;;
1432712;PE;;;0;0;0;0;;;;;;
1873566;SP;2;1;0;0;0;0;;;;;;
2053594;PB;;;1;1;1;1;484;579.2;552;629.7;1;920
56522;BA;;;0;0;0;0;;;;;;
3231681;BA;;;1;1;1;1;401.8;443.1;496.6;390.7;1;880
1597162;RS;;;0;0;0;0;;;;;;
1805277;PE;;;1;1;1;1;464.2;442.6;501.8;448.2;1;420
1648496;RN;2;1;1;1;1;1;549.6;435.9;497.5;513;1;620
3367648;PE;2;1;0;0;0;0;;;;;;
1166047;BA;;;1;1;1;1;445.8;539.6;529.4;415.7;1;920
3083840;RJ;;;1;1;1;1;607.3;664;583;706.7;1;900
3766286;MA;;;0;1;1;0;;497.5;479.1;;1;560
1250673;PE;2;1;1;1;1;1;422.1;383.5;466.4;398.7;1;480
2666013;GO;;;1;1;1;1;558.7;587;534.6;613.1;1;920
752549;PE;2;1;1;1;1;1;448.7;502;499.1;405.3;1;600
3598498;MG;2;1;1;1;1;1;371.5;485.3;499.4;456.9;1;540
2328171;SP;4;1;1;1;1;1;567.8;627.5;598.4;662.5;1;800
359940;BA;2;1;1;1;1;1;555.5;643.3;612.1;753.5;1;900
197980;MA;;;0;0;0;0;;;;;;
2864632;AL;;;1;1;1;1;433.1;511.1;527.2;439;1;680
274383;BA;;;1;1;1;1;473.7;394.1;498.7;464.2;1;480
1032307;MG;2;1;1;1;1;1;560.2;448.3;407.9;423.8;1;720
63494;CE;2;1;1;1;1;1;378.8;504.9;488.9;483.4;1;700
4162669;PR;2;1;1;1;1;1;401;495.1;477.7;405.8;1;560
4094843;PA;2;1;1;1;1;1;452.7;471.8;408;463.3;4;0
12990;MG;;;1;1;1;1;457.6;564.8;557;491.9;1;560
2533266;RS;;;0;0;0;0;;;;;;
3197149;PB;;;1;1;1;1;511.2;588.7;585.5;662.2;1;720
532895;RJ;2;1;1;1;1;1;583.2;531.3;544.2;708.9;1;860
2288828;AL;;;1;1;1;1;555;584.1;554.4;424.1;1;640
248732;PE;2;1;1;1;1;1;395.5;513.5;522;376.9;1;700
31532;PA;4;1;1;1;1;1;375.8;449.5;506.4;494.8;1;620
1283430;MA;;;1;1;1;1;538.1;584.9;572.8;606.3;1;540
987409;MT;;;0;1;1;0;;440.8;505.7;;1;540
198203;RJ;;;1;1;1;1;372.1;464.1;473.7;570.4;1;620
665398;GO;;;1;1;1;1;577.1;517.1;527.1;559.3;1;800
4213128;PE;1;2;1;1;1;1;634.9;571.3;601.5;511.6;1;660
3264323;RJ;;;0;0;0;0;;;;;;
1147546;PI;;;1;1;1;1;537;590.5;642.6;408.8;1;400
1125020;GO;2;1;1;1;1;1;419.8;450;500.2;500.5;1;600
4216088;SP;;;1;1;1;1;537.8;547.8;518;508.8;1;620
1015052;PI;;;1;1;1;1;489.7;472.7;473.2;436.5;4;0
822898;MA;;;1;1;1;1;449.8;546.6;536;463;1;700
3572550;PE;;;1;1;1;1;466;378.8;495.2;433.1;1;460
4173782;SP;2;1;1;1;1;1;507;579.5;536.4;573.6;1;540
246183;MG;;;1;1;1;1;566.7;523.6;589.3;547;1;840
3948619;SP;2;1;1;1;1;1;499.3;317.9;389.9;432.3;4;0
3398275;MG;;;1;1;1;1;392.3;508.3;511.7;427.1;1;460
449995;BA;;;1;1;1;1;560.8;459.5;533.7;428.2;1;540
3560855;PA;;;1;1;1;1;555.8;609.6;601.8;558.5;1;760
1595341;PR;2;1;0;0;0;0;;;;;;
1134472;CE;;;0;1;1;0;;392.3;318;;6;0
4239114;RS;;;0;0;0;0;;;;;;
1076013;ES;;;1;1;1;1;523.4;470;525;485.4;1;580
3051167;SP;2;1;0;0;0;0;;;;;;
214497;PE;;;1;1;1;1;463.5;545.7;514.9;496.7;1;600
3641011;SP;;;1;1;1;1;568.7;553;544.8;605.7;1;620
653864;BA;2;1;1;1;1;1;476.3;613.3;547.4;488.6;1;720
384335;MT;;;0;0;0;0;;;;;;
1824560;AP;;;1;1;1;1;402.9;348.8;398.3;383.3;1;360
1111637;BA;;;1;1;1;1;575;645.4;677.6;403.6;1;620
2834982;CE;;;1;1;1;1;567.2;607.7;567.5;616.9;1;940
2692935;CE;2;1;0;0;0;0;;;;;;
741259;CE;2;1;1;1;1;1;533.2;492.9;584.8;673.8;1;960
83142;RJ;;;0;1;1;0;;484.3;549.7;;1;860
77212;RJ;;;0;0;0;0;;;;;;
3897452;MT;;;0;0;0;0;;;;;;
1880208;MG;;;0;0;0;0;;;;;;
4005023;PA;;;0;0;0;0;;;;;;
1762239;SP;;;0;0;0;0;;;;;;
3351607;SP;;;1;1;1;1;600.7;707.1;651.3;735.3;1;880
3228458;AL;2;1;1;1;1;1;365.9;428.5;485.6;529.6;1;360
3868873;MG;;;0;1;1;0;;663.5;707;;1;840
3567726;DF;2;1;1;0;0;1;453.7;;;567.4;;
1432527;RO;;;1;1;1;1;495.2;520.2;542.3;593.7;1;600
2797180;PA;;;0;1;1;0;;451.7;407.9;;1;500
3215460;MA;2;1;1;1;1;1;412.6;411.9;486;435.4;1;440
265725;PR;2;1;1;1;1;1;462.5;520.6;477.7;449.4;1;500
1950650;AL;;;1;1;1;1;460.3;464.3;460.4;405.8;1;660
1471683;SP;;;0;1;1;0;;602.7;571.1;;1;620
1400131;PE;;;1;1;1;1;485.5;489.5;412.9;508.1;1;480
2843639;SC;4;1;1;1;1;1;519.7;564.8;591;626.5;1;920
2072424;GO;;;1;1;1;1;675.4;616.1;629.5;677.4;1;820
1548081;AP;;;1;1;1;1;359.5;445.7;411.3;384.4;1;360
3172589;SP;;;1;1;1;1;611;554.4;594.2;696.1;1;600
2968694;MS;4;1;0;0;0;0;;;;;;
4223970;AP;;;1;1;1;1;564.3;605;576.2;632.8;1;620
2467580;BA;;;1;1;1;1;481.6;590.4;591.4;508.7;1;920
1818467;BA;;;1;1;1;1;470.7;528.4;554.5;456;1;540
1660600;MG;2;1;0;0;0;0;;;;;;
2902935;MG;;;1;1;1;1;475.7;473;438.4;396.2;3;0
2986715;CE;;;1;1;1;1;576.8;515.2;538.1;511.8;1;480
2648383;PI;;;0;1;1;0;;516.9;427.7;;1;540
1845773;PI;4;1;1;1;1;1;531.4;582.4;544.5;714.4;1;880
51683;MA;2;1;1;1;1;1;400.3;348.6;381.6;409.7;6;0
2860632;RJ;;;1;1;1;1;439.4;504.9;540.6;375.7;1;680
2723895;RJ;4;1;1;1;1;1;449;491.4;491;528.7;1;720
4163092;RJ;2;1;0;0;0;0;;;;;;
903030;BA;;;0;0;0;0;;;;;;
1829468;MG;;;1;1;1;1;483.6;558.9;531.2;444.4;1;580
335092;CE;;;1;1;1;1;529.9;517.4;472.2;473.2;7;0
1805914;PA;2;1;0;0;0;0;;;;;;
1291488;PE;;;1;1;1;1;520.3;448.8;467.9;386.9;1;640
2716600;MG;2;1;0;0;0;0;;;;;;
3553171;MA;;;1;1;1;1;523.7;604.9;553.7;521.5;1;360
3759744;RN;;;0;0;0;0;;;;;;
3811812;RJ;;;0;0;0;0;;;;;;
2671480;CE;;;0;0;0;0;;;;;;
3865593;RN;;;0;0;0;0;;;;;;
2406159;MS;;;0;0;0;0;;;;;;
2645458;SC;4;1;1;1;1;1;541.6;605.6;565.7;592.3;1;920
3546699;PE;2;1;0;0;0;0;;;;;;
4106631;SP;;;1;1;1;1;540.4;614.7;593.2;661.6;1;520
1459730;GO;2;1;0;0;0;0;;;;;;
38640;ES;2;1;1;1;1;1;478.2;475.1;476.3;427;1;480
1808214;AM;;;0;0;0;0;;;;;;
3149081;RJ;;;0;0;0;0;;;;;;
2493287;AM;2;1;0;0;0;0;;;;;;
2504718;PE;;;1;1;1;1;519.2;534.3;489.4;547.6;1;560
2403185;SP;;;1;1;1;1;492;499.4;538.7;438.3;1;560
2405920;SP;2;1;0;0;0;0;;;;;;
11110;PI;;;1;1;1;1;456.4;425.1;401.7;453.5;1;660
159888;SP;;;1;1;1;1;413.7;551.6;570.4;533.4;1;820
2565714;DF;;;1;1;1;1;468.6;513.4;499.1;415;1;600
2511058;CE;;;1;1;1;1;468.4;370;450;387.5;1;680
2370626;CE;;;1;1;1;1;558.1;582.2;525.3;674.8;1;900
766061;RN;;;1;1;1;1;394;608.5;596.9;442.7;1;720
1157354;PE;2;1;1;1;1;1;361.7;437.7;483.2;391.6;1;720
4225129;MG;;;1;1;1;1;523.1;544.2;459.8;556.4;1;620
2886120;SP;2;1;0;1;1;0;;369;364.8;;1;560
2825600;RN;;;1;1;1;1;511.7;496.1;480.1;380.9;1;880
727490;RS;;;1;1;1;1;386.6;535.5;517.9;465.4;1;640
4180064;BA;;;1;1;1;1;437.5;339.1;527.2;460.3;1;540
1132920;CE;2;1;1;1;1;1;433.1;405.8;487.2;396.7;1;640
2941991;MS;;;1;1;1;1;474.6;522.7;523.5;494;1;760
959768;SE;;;0;0;0;0;;;;;;
3937908;PE;;;1;1;1;1;456.3;531.4;557.3;424.5;1;500
616380;SP;;;1;1;1;1;431.1;532;544.7;515.5;1;540
2365999;AL;;;0;0;0;0;;;;;;
213814;MS;2;1;1;1;1;1;476.3;516.8;535.4;557.7;1;880
1822006;MG;;;0;0;0;0;;;;;;
588555;RN;;;0;0;0;0;;;;;;
1859795;RJ;;;1;1;1;1;573.6;646.7;635;528.7;1;860
1124128;CE;2;1;1;1;1;1;506.6;496;542.2;438.7;1;660
1749453;CE;;;1;1;1;1;589.6;606.7;597.5;496.6;1;840
2754250;CE;2;1;0;0;0;0;;;;;;
3550234;SP;;;1;1;1;1;515;610.9;619.2;605;1;840
4302237;SP;3;1;0;0;0;0;;;;;;
1112541;MA;;;1;1;1;1;427.1;557.7;523.7;665.4;1;920
4123261;SP;2;1;1;1;1;1;540.3;560.6;552.3;552.4;1;600
1204342;AL;;;0;0;0;0;;;;;;
3502469;RS;;;1;1;1;1;583.7;649;576.7;546.1;1;480
1924737;PR;2;1;1;1;1;1;519.6;486;514.2;452.6;1;720
37799;CE;;;1;1;1;1;638.9;678.2;666.3;655.5;1;900
1894532;TO;;;1;1;1;1;410.5;503.1;447.4;516.1;1;500
3841479;PA;;;0;0;0;0;;;;;;
4142126;MG;2;1;0;0;0;0;;;;;;
241481;PA;;;1;1;1;1;570.2;550.4;515.3;475.5;1;540
3247585;AL;2;1;1;1;1;1;447.4;470.2;501.3;443.6;1;780
2474493;CE;;;1;1;1;1;727.6;717.1;656.4;930.2;1;900
2836837;MG;;;1;1;1;1;539.2;614.5;537.7;695.3;1;840
3635767;CE;;;0;0;0;0;;;;;;
1284301;RJ;;;1;1;1;1;487.7;622.4;592.9;598.9;1;740
3361840;BA;;;0;0;0;0;;;;;;
326737;BA;;;1;1;1;1;574.5;683.9;654.8;598.1;1;820
2291478;SC;;;1;1;1;1;543.2;583.8;607.5;452.5;1;620
125400;GO;;;1;1;1;1;504.3;597.1;574.6;623.4;1;900
3793089;DF;2;1;1;1;1;1;506.7;543.3;537.3;492.4;1;480
2589143;CE;2;1;0;0;0;0;;;;;;
2471;PE;;;1;1;1;1;364.1;518.2;511.5;381.4;1;760
2482004;RR;;;1;1;1;1;620.2;666.1;621.5;738.3;1;880
2784702;PR;;;1;1;1;1;525.5;534.4;530.3;530.7;1;440
2541384;RJ;1;1;1;1;1;1;615.2;653.9;609.6;668.8;1;760
1394879;BA;;;1;1;1;1;493;451.6;479.3;547.2;1;720
1541627;GO;;;1;1;1;1;500;532.4;461.3;497;1;900
1598521;SP;;;1;1;1;1;506.3;541.2;547.2;641.1;1;620
56650;BA;;;1;1;1;1;448.6;0;0;506.6;1;660
488809;CE;2;2;1;1;1;1;563;303.2;493.9;633.7;1;820
561729;MT;;;1;1;1;1;585.9;513.4;547.3;574.2;1;600
3169086;PE;;;1;1;1;1;479.7;568.7;471.3;591.3;1;540
3418096;SP;4;1;1;1;1;1;588.2;624.4;584.7;705.8;1;840
987569;PE;;;1;1;1;1;537.3;537.3;550.1;631;1;820
2853599;RJ;;;1;1;1;1;501.7;421.4;509.5;396.4;1;640
692104;SP;2;1;1;1;1;1;550.6;574.2;521.1;523.1;1;700
4217414;GO;;;1;1;1;1;565.8;589.3;601;509.8;1;540
1552645;SP;;;0;0;0;0;;;;;;
707780;BA;2;1;1;1;1;1;527.4;581.6;557.1;496.8;1;880
883168;SP;;;1;1;1;1;366.5;436.8;421;417.2;1;320
22145;PA;;;1;1;1;1;457.8;519.6;538.1;401.2;1;520
681085;BA;;;1;1;1;1;548.8;568;560.9;531.8;1;620
1355419;PR;2;1;1;1;1;1;524.2;441;492.7;450.2;1;340
4029623;BA;;;1;1;1;1;545.5;555.9;557.3;550.6;1;680
4036252;RJ;;;0;0;0;0;;;;;;
8248;SP;4;1;1;1;1;1;517.2;585.9;569.8;693.3;1;760
274560;SP;;;1;1;1;1;477;489.9;519.9;513.3;1;540
1399352;PA;;;1;1;1;1;555.1;543.1;552.3;656.3;1;720
1630400;BA;;;1;1;1;1;451.1;477.8;509.8;435.6;1;460
31202;RN;;;1;1;1;1;448.2;537.7;513.7;432.9;1;620
316832;BA;;;1;1;1;1;520.1;466.9;562.2;431.9;1;760
1194111;SP;;;0;0;0;0;;;;;;
3136305;MG;;;1;1;1;1;618.6;563.3;572.8;679.4;1;400
1799966;BA;;;1;1;1;1;432.7;501.9;495.7;427.5;1;740
962151;SP;;;0;1;1;0;;447;510.9;;1;520
2051650;SP;2;1;1;1;1;1;511.9;533;564.2;496.4;1;760
1324432;PE;2;1;1;1;1;1;569.1;617.9;599.7;662.1;1;800
3584739;PI;;;1;1;1;1;371.9;474.4;529.6;388.3;1;620
2737628;RJ;;;1;1;1;1;516.5;553.8;505.5;613.1;1;940
1074618;PR;;;0;0;0;0;;;;;;
4253371;RS;;;0;0;0;0;;;;;;
1520815;RJ;;;0;0;0;0;;;;;;
1629293;MG;2;1;1;1;1;1;440.1;577.2;566;421.4;1;680
3200717;PI;4;1;1;1;1;1;580.6;559;500.8;502.1;1;700
696461;GO;2;1;1;1;1;1;523.3;504.3;581.5;528.8;1;720
2615092;MG;;;1;1;1;1;456.2;607.8;526.8;382.4;1;580
425545;AM;2;1;0;1;1;0;;520.3;538.9;;1;480
2559942;PI;2;1;1;1;1;1;431.8;346;412.9;388.6;1;500
2753123;SP;;;0;0;0;0;;;;;;
1346106;RN;;;0;0;0;0;;;;;;
3968512;BA;;;1;1;1;1;487.2;342.8;433.1;441.6;1;640
4060091;RS;3;1;1;1;1;1;397.9;306.3;488.5;499.1;1;340
3531915;PA;2;2;0;0;0;0;;;;;;
3611529;PA;;;1;1;1;1;472.9;551.6;532.6;460.2;1;520
1416558;PA;2;1;1;1;1;1;476.3;292.9;482.2;454.3;1;800
122672;RJ;;;1;1;1;1;449.5;547.4;542.3;516.5;1;700
2173936;GO;2;1;1;1;1;1;480.9;572.6;513.5;465.6;1;660
196002;GO;;;1;1;1;1;617.1;586;574.9;742.3;1;880
619098;AM;2;1;1;1;1;1;429.2;423.4;481.9;407.5;1;580
4101562;SP;;;1;1;1;1;547.3;544;561.3;567.3;1;640
951382;AL;;;1;1;1;1;450.3;490.5;465.8;417.5;1;400
3017668;SP;;;1;1;1;1;513.6;481.8;534.5;553.3;1;560
2200544;GO;2;1;1;1;1;1;480.9;402.4;313.8;374.3;1;320
445034;CE;;;1;1;1;1;513.3;328.2;459.6;436.5;1;340
440706;AL;;;0;0;0;0;;;;;;
831939;RJ;;;1;1;1;1;624.6;654.1;630.7;740.6;1;800
2403349;MA;;;0;1;1;0;;569.7;544.8;;1;460
3536811;PR;;;1;1;1;1;451.9;561;542.8;446;1;700
743866;PR;;;0;1;1;0;;338.2;524.3;;1;380
1077912;CE;2;1;0;0;0;0;;;;;;
