CO_ENTIDADE;NO_MUNICIPIO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;TP_SITUACAO_FUNCIONAMENTO;QT_MAT_BAS;QT_DOC_BAS;QT_TUR_BAS;QT_SALAS_UTILIZADAS;IN_INTERNET;IN_BIBLIOTECA;IN_AGUA_POTAVEL;IN_ENERGIA_INEXISTENTE
13031171;Manaus;2;1;0;1;754;49;24;24;1;1;1;0
13031180;Manaus;2;1;0;1;384;15;12;6;1;1;1;0
13031198;Manaus;2;1;0;1;1304;55;38;15;1;1;1;0
13031236;Manaus;3;2;8;1;30;9;7;3;1;0;1;0
13031244;Manaus;3;2;8;1;24;9;6;4;1;0;1;0
13031252;Manaus;3;2;8;1;38;2;4;2;1;0;1;0
13031260;Manaus;3;1;0;1;1052;55;38;15;1;1;1;0
13031279;Manaus;3;1;0;1;329;10;12;6;1;0;1;0
13031295;Manaus;3;2;0;1;135;11;10;5;1;0;1;0
13031309;Manaus;3;2;8;1;67;10;9;4;1;0;1;0
13031317;Manaus;3;1;0;1;251;12;12;6;1;1;1;0
13031325;Manaus;3;1;0;1;727;38;26;10;1;1;1;0
13031368;Manaus;3;1;0;1;495;27;16;9;1;1;1;0
13031376;Manaus;3;1;0;1;517;31;20;10;1;1;1;0
13031384;Manaus;3;2;8;1;33;10;7;4;1;1;1;0
13031392;Manaus;3;2;8;1;120;12;12;6;1;0;1;0
13031406;Manaus;3;2;8;1;14;1;3;2;1;0;1;0
13031414;Manaus;3;2;2;1;23;11;7;3;1;0;1;0
13031422;Manaus;3;1;0;1;778;25;30;15;1;1;1;0
13031457;Manaus;4;1;0;1;517;45;23;18;1;1;1;0
13031503;Manaus;2;1;0;1;54;17;18;10;1;1;1;0
13031511;Manaus;2;1;0;1;926;36;29;15;1;1;1;0
13031597;Manaus;3;1;0;1;450;11;16;8;1;1;1;0
13031600;Manaus;3;1;0;1;1146;29;44;22;1;1;1;0
13031660;Manaus;4;1;0;1;448;26;34;21;1;0;1;0
13031678;Manaus;3;1;0;1;342;10;12;6;1;0;1;0
13031724;Manaus;4;1;0;1;154;15;10;8;1;1;1;0
13031732;Manaus;4;1;0;1;345;15;21;13;1;1;1;0
13031759;Manaus;4;1;0;1;218;23;22;15;1;1;1;0
13031767;Manaus;4;1;0;1;757;42;29;32;1;1;1;0
13031783;Manaus;4;1;0;1;1444;48;48;25;1;1;1;0
13031791;Manaus;4;1;0;1;367;29;18;30;1;1;1;0
13031821;Manaus;4;1;0;1;184;26;21;26;1;1;1;0
13031872;Manaus;4;1;0;1;352;19;21;16;1;1;1;0
13031899;Manaus;2;1;0;1;1010;39;24;24;1;1;1;0
13031961;Manaus;4;1;0;1;252;19;13;15;1;1;1;0
13031988;Manaus;4;1;0;1;61;5;5;7;1;0;1;0
13032020;Manaus;4;1;0;1;1210;60;51;49;1;1;1;0
13032038;Manaus;4;1;0;1;132;8;13;10;1;0;1;0
13032046;Manaus;3;1;0;1;447;13;20;10;1;0;1;0
13032089;Manaus;3;1;0;1;344;15;14;7;1;1;1;0
13032127;Manaus;4;1;0;1;1627;77;62;33;1;1;1;0
13055038;Manaus;4;1;0;1;111;11;7;7;1;1;1;0
13055194;Manaus;2;1;0;1;709;27;24;12;1;1;1;0
13055216;Manaus;2;1;0;1;743;27;18;9;1;1;1;0
13057871;Manaus;2;1;0;1;132;15;18;9;1;0;1;0
13058339;Manaus;3;1;0;1;317;12;16;8;1;0;1;0
13058371;Manaus;3;1;0;1;592;26;18;9;1;1;1;0
13058398;Manaus;3;1;0;1;233;9;12;6;1;0;1;0
13058401;Manaus;3;1;0;1;247;9;12;6;1;0;1;0
13058410;Manaus;3;1;0;1;334;10;16;8;1;0;1;0
13058428;Manaus;3;2;0;1;529;27;24;12;1;0;1;0
13058444;Manaus;3;1;0;1;592;23;26;11;1;1;1;0
13058460;Manaus;3;1;0;1;586;12;20;10;1;0;1;0
13058487;Manaus;3;1;0;1;362;15;17;10;1;1;1;0
13058525;Manaus;3;1;0;1;678;21;22;11;1;1;1;0
13058533;Manaus;3;2;0;1;521;22;19;7;1;0;1;0
13058550;Manaus;3;1;0;1;725;41;27;11;1;1;1;0
13058592;Manaus;3;1;0;1;132;10;12;6;1;0;1;0
13058614;Manaus;3;1;0;1;393;18;20;10;1;1;1;0
13058665;Manaus;3;1;0;1;1431;51;40;17;1;1;1;0
13058690;Manaus;3;2;1;1;99;9;8;4;1;0;1;0
13058746;Manaus;3;2;0;1;429;17;14;7;1;1;1;0
13058789;Manaus;3;2;0;1;334;13;14;7;1;0;1;0
13058894;Manaus;3;1;0;1;952;29;32;16;1;1;1;0
13058924;Manaus;3;1;0;1;1006;41;33;14;1;1;1;0
13058975;Manaus;3;1;0;1;570;21;22;12;1;1;1;0
13059009;Manaus;3;2;;2;;;;;;;;
13059068;Manaus;3;1;0;1;1318;41;47;18;1;1;1;0
13059114;Manaus;3;1;0;1;582;21;25;10;1;0;1;0
13059130;Manaus;3;1;0;1;318;17;11;8;1;1;1;0
13059157;Manaus;4;1;;2;;;;;;;;
13059165;Manaus;3;1;0;1;614;16;21;11;1;1;1;0
13059190;Manaus;3;1;0;1;435;23;16;8;1;1;1;0
13059459;Manaus;4;1;0;1;42;4;8;9;0;1;1;0
13059505;Manaus;4;1;0;1;130;6;12;7;1;1;1;0
13064177;Manaus;4;1;0;1;514;44;28;40;1;1;1;0
13064207;Manaus;4;1;0;1;814;29;27;40;1;1;1;0
13064215;Manaus;4;1;0;1;1266;38;40;20;1;1;1;0
13065580;Manaus;3;2;0;1;383;13;16;6;1;0;1;0
13066838;Manaus;2;1;0;1;309;25;12;12;1;0;1;0
13066846;Manaus;2;1;0;1;416;21;18;9;1;1;1;0
13066994;Manaus;3;1;0;1;906;40;28;11;1;1;1;0
13067001;Manaus;3;1;0;1;423;13;20;10;1;0;1;0
13067214;Manaus;3;2;8;1;73;10;8;4;0;0;1;0
13067249;Manaus;3;1;0;1;264;15;12;8;1;1;1;0
13067907;Manaus;3;1;0;1;667;25;27;10;1;1;1;0
13068024;Manaus;3;1;0;1;563;22;22;11;1;1;1;0
13068032;Manaus;3;1;0;1;257;10;12;6;1;0;1;0
13068113;Manaus;4;1;0;1;301;9;14;14;1;1;1;0
13068253;Manaus;4;1;0;1;300;19;20;14;1;1;1;0
13071432;Manaus;4;1;0;1;1455;58;58;76;1;1;1;0
13071459;Manaus;4;1;0;1;343;16;21;13;1;0;1;0
13071580;Manaus;4;1;0;1;250;22;18;17;1;1;1;0
13071599;Manaus;3;2;0;1;271;8;10;6;1;0;1;0
13071602;Manaus;3;1;0;1;529;18;20;10;1;1;1;0
13071637;Manaus;3;2;8;1;27;2;5;2;1;0;1;0
13071653;Manaus;4;1;0;1;102;14;14;10;1;1;1;0
13071661;Manaus;3;1;0;1;388;12;18;9;1;0;1;0
13071670;Manaus;2;1;0;1;713;25;22;9;1;1;1;0
13071700;Manaus;3;1;0;1;888;39;28;11;1;1;1;0
13071718;Manaus;3;1;0;1;762;38;27;15;1;1;1;0
13071726;Manaus;3;1;0;1;846;28;22;11;1;1;1;0
13071734;Manaus;3;1;0;1;1385;37;43;19;1;1;1;0
13071750;Manaus;3;1;0;1;579;29;22;9;1;1;1;0
13071769;Manaus;3;1;0;1;583;27;20;10;1;1;1;0
13071777;Manaus;3;1;0;1;659;17;24;12;1;1;1;0
13071785;Manaus;3;1;0;1;936;35;30;15;1;1;1;0
13071793;Manaus;3;1;0;1;642;30;24;10;1;1;1;0
13071807;Manaus;3;1;0;1;936;37;30;10;1;1;1;0
13071840;Manaus;2;1;0;1;335;18;10;10;1;1;1;0
13071866;Manaus;3;1;0;1;252;17;12;12;1;0;1;0
13072102;Manaus;2;1;0;1;441;16;16;8;1;1;1;0
13073249;Manaus;3;2;1;1;305;15;14;7;1;0;1;0
13073257;Manaus;3;2;1;1;201;12;11;6;1;0;1;0
13073311;Manaus;3;1;0;1;255;7;12;6;1;0;1;0
13073338;Manaus;3;1;0;1;637;14;20;10;1;1;1;0
13073702;Manaus;4;1;0;1;183;7;12;8;1;1;0;0
13073710;Manaus;4;1;0;1;264;15;17;10;1;1;1;0
13073737;Manaus;4;1;0;1;465;16;25;23;1;1;1;0
13073826;Manaus;4;1;0;1;275;14;18;9;1;0;1;0
13073834;Manaus;4;1;0;1;185;17;12;12;1;1;1;0
13073877;Manaus;4;1;0;1;64;7;7;4;1;1;1;0
13073885;Manaus;4;1;0;1;184;14;17;16;1;1;1;0
13073923;Manaus;4;1;0;1;200;14;18;11;1;1;1;0
13074105;Manaus;4;1;0;1;91;8;8;10;1;0;1;0
13074130;Manaus;4;1;0;1;311;20;22;19;1;1;1;0
13074156;Manaus;4;1;0;1;127;8;13;8;1;1;1;0
13074369;Manaus;2;1;0;1;1248;46;39;16;1;1;1;0
13074873;Manaus;4;1;0;1;226;9;14;10;1;1;1;0
13075098;Manaus;2;1;0;1;1825;69;51;22;1;0;1;0
13075268;Manaus;4;2;0;1;74;8;3;11;1;1;1;0
13075314;Manaus;4;1;0;1;60;4;8;4;1;1;1;0
13075365;Manaus;4;1;0;1;43;4;7;5;1;1;1;0
13075390;Manaus;2;1;0;1;2124;57;52;22;0;1;1;0
13075519;Manaus;3;1;0;1;666;26;20;10;1;1;1;0
13075730;Manaus;3;1;0;1;536;21;17;9;1;1;1;0
13075748;Manaus;3;1;0;1;522;19;20;10;1;0;1;0
13075861;Manaus;3;1;0;1;421;11;14;7;1;0;1;0
13075870;Manaus;3;1;0;1;626;16;20;10;1;1;1;0
13075896;Manaus;3;1;0;1;803;38;28;14;1;1;1;0
13076450;Manaus;3;1;0;1;326;12;14;7;1;1;1;0
13076841;Manaus;2;1;0;1;814;23;20;10;0;1;1;0
13076884;Manaus;4;1;0;1;69;4;12;11;1;1;1;0
13076949;Manaus;3;2;8;1;31;2;5;2;1;0;1;0
13077430;Manaus;2;1;0;1;1417;45;36;18;1;0;1;0
13078143;Manaus;2;1;0;1;1355;51;36;18;1;1;1;0
13078615;Manaus;2;1;0;1;1600;52;41;16;1;1;1;0
13079638;Manaus;2;1;0;1;206;13;9;9;1;1;1;0
13080539;Manaus;2;1;0;1;1342;51;38;14;1;1;1;0
13080547;Manaus;2;1;0;1;1457;48;38;16;1;1;1;0
13080563;Manaus;2;1;0;1;347;18;9;9;1;1;1;0
13080571;Manaus;2;1;0;1;1645;55;41;14;1;1;1;0
13080580;Manaus;2;1;0;1;1773;73;52;18;1;1;1;0
13080598;Manaus;2;1;0;1;1051;35;24;12;1;1;1;0
13080733;Manaus;4;1;0;1;88;11;11;10;1;1;1;0
13080849;Manaus;4;1;0;1;103;7;11;10;1;1;1;0
13080911;Manaus;4;1;0;1;581;30;35;36;1;1;1;0
13080954;Manaus;4;1;0;1;183;17;11;11;1;1;1;0
13080970;Manaus;4;1;0;1;86;14;11;10;1;1;1;0
13081012;Manaus;4;1;0;1;80;4;8;4;1;0;1;0
13081101;Manaus;4;1;0;1;870;26;47;22;1;1;1;0
13081241;Manaus;4;1;0;1;28;3;6;7;1;1;1;0
13081292;Manaus;3;1;0;1;799;31;25;10;1;0;1;0
13081314;Manaus;4;1;0;1;235;7;14;8;1;1;1;0
13081365;Manaus;4;1;0;1;451;21;16;16;1;1;1;0
13081381;Manaus;2;1;0;1;1736;61;51;20;1;1;1;0
13081403;Manaus;3;1;0;1;247;10;12;6;1;0;1;0
13081411;Manaus;3;1;0;1;288;12;16;8;1;0;1;0
13081420;Manaus;3;1;0;1;485;11;16;8;1;1;1;0
13081438;Manaus;3;1;0;1;481;18;24;14;1;0;1;0
13081446;Manaus;3;1;0;1;195;10;12;6;1;0;1;0
13081454;Manaus;3;1;0;1;235;10;12;6;1;0;1;0
13081462;Manaus;3;1;0;1;412;13;20;10;1;0;1;0
13081470;Manaus;3;1;0;1;525;22;24;12;1;1;1;0
13081489;Manaus;3;1;0;1;551;25;24;12;1;0;1;0
13081497;Manaus;3;1;0;1;233;9;14;7;1;0;1;0
13081500;Manaus;3;1;0;1;392;13;18;9;1;0;1;0
13081519;Manaus;3;1;0;1;429;11;16;8;1;1;1;0
13081527;Manaus;3;1;0;1;711;25;20;10;1;0;1;0
13081535;Manaus;3;1;0;1;452;14;22;11;1;0;1;0
13081543;Manaus;3;1;0;1;962;31;33;13;1;1;1;0
13081551;Manaus;3;1;0;1;1114;40;36;18;1;0;1;0
13081560;Manaus;3;1;0;1;408;16;20;10;1;0;1;0
13081578;Manaus;3;1;0;1;449;14;20;10;1;0;1;0
13081586;Manaus;3;1;0;1;768;34;25;9;1;1;1;0
13081594;Manaus;3;1;0;1;199;8;10;5;1;0;1;0
13081608;Manaus;3;1;0;1;171;6;10;5;1;0;1;0
13081616;Manaus;3;1;0;1;117;6;8;4;1;0;1;0
13081624;Manaus;3;1;0;1;370;13;18;9;1;0;1;0
13081632;Manaus;3;1;0;1;1271;49;38;16;1;1;1;0
13081640;Manaus;3;1;0;1;247;9;12;6;1;0;1;0
13081659;Manaus;3;1;0;1;243;7;10;5;1;0;1;0
13081667;Manaus;3;1;;2;;;;;;;;
13081675;Manaus;3;1;0;1;226;6;10;5;1;0;1;0
13081683;Manaus;3;1;0;1;315;11;20;10;1;0;1;0
13081705;Manaus;3;1;0;1;900;33;27;9;1;1;1;0
13081713;Manaus;3;1;0;1;1198;38;38;19;1;0;1;0
13081721;Manaus;3;1;0;1;366;10;12;6;1;1;1;0
13081730;Manaus;3;1;0;1;600;23;18;9;1;1;1;0
13081756;Manaus;3;1;0;1;770;33;23;12;1;1;1;0
13081764;Manaus;3;1;0;1;209;6;12;6;1;0;1;0
13081772;Manaus;3;1;0;1;438;12;20;10;1;0;1;0
13081780;Manaus;3;2;8;1;133;13;12;6;1;0;1;0
13081799;Manaus;3;2;0;1;744;22;24;12;1;1;1;0
13082167;Manaus;2;1;0;1;15;17;11;10;1;0;1;0
13082175;Manaus;2;1;0;1;1123;41;29;11;1;1;1;0
13082183;Manaus;2;1;0;1;1525;46;36;12;1;1;1;0
13082922;Manaus;3;1;0;1;442;14;18;9;1;1;1;0
13082930;Manaus;3;1;0;1;279;10;12;6;1;0;1;0
13082949;Manaus;3;1;0;1;1359;56;43;16;1;1;1;0
13082957;Manaus;3;1;0;1;856;31;27;10;1;0;1;0
13082965;Manaus;3;1;0;1;263;10;12;6;1;0;1;0
13082973;Manaus;3;1;0;1;498;13;22;11;1;0;1;0
13082981;Manaus;3;1;0;1;710;19;23;12;1;1;1;0
13082990;Manaus;3;1;0;1;605;16;20;10;1;1;1;0
13083007;Manaus;3;1;0;1;460;13;20;10;1;0;1;0
13083015;Manaus;3;1;0;1;509;27;20;8;1;1;1;0
13083295;Manaus;2;1;0;1;1917;76;53;26;1;1;1;0
13083694;Manaus;2;1;0;1;1739;62;43;15;1;1;1;0
13083708;Manaus;2;1;0;1;457;29;21;8;1;0;1;0
13083724;Manaus;2;1;0;1;1140;46;31;16;1;1;1;0
13083732;Manaus;2;1;0;1;666;23;18;18;1;1;1;0
13084232;Manaus;2;1;0;1;1180;37;29;10;1;1;1;0
13084402;Manaus;2;1;0;1;1306;39;30;10;1;1;1;0
13084445;Manaus;2;1;0;1;1190;43;31;14;1;1;1;0
13084488;Manaus;4;1;0;1;455;18;20;10;1;1;1;0
13084500;Manaus;4;1;0;1;935;39;45;26;1;1;1;0
13084860;Manaus;2;1;0;1;2412;88;66;22;1;1;1;0
13087690;Manaus;3;1;0;1;326;9;14;7;1;0;1;0
13087703;Manaus;3;1;0;1;283;10;12;6;1;0;1;0
13087711;Manaus;3;1;0;1;1243;48;36;18;1;1;1;0
13087720;Manaus;3;1;0;1;307;9;14;8;1;0;1;0
13087738;Manaus;3;1;0;1;266;8;12;6;1;0;1;0
13087746;Manaus;3;1;0;1;372;27;25;9;1;0;1;0
13087754;Manaus;4;1;0;1;302;17;22;20;1;1;1;0
13087797;Manaus;4;1;0;1;160;8;14;7;1;1;1;0
13087835;Manaus;2;1;0;1;2500;86;63;25;1;1;1;0
13087843;Manaus;2;1;0;1;840;39;23;12;1;1;1;0
13088912;Manaus;3;1;0;1;402;17;22;11;1;0;1;0
13088947;Manaus;3;1;0;1;531;17;24;12;1;1;1;0
13088955;Manaus;3;1;0;1;524;19;22;11;1;1;1;0
13088971;Manaus;3;1;0;1;343;16;20;10;1;1;1;0
13088980;Manaus;3;1;0;1;562;21;24;12;1;1;1;0
13088998;Manaus;3;1;0;1;340;13;18;9;1;0;1;0
13089005;Manaus;3;1;0;1;623;17;24;12;1;0;1;0
13089013;Manaus;3;1;0;1;284;13;16;8;1;0;1;0
13089021;Manaus;3;1;0;1;461;18;24;12;1;0;1;0
13089030;Manaus;3;1;0;1;380;14;20;10;1;0;1;0
13089048;Manaus;3;1;0;1;306;9;14;7;1;0;1;0
13089056;Manaus;3;1;0;1;672;18;23;12;1;1;1;0
13089064;Manaus;3;1;0;1;493;11;20;10;1;0;1;0
13089072;Manaus;3;1;0;1;589;18;26;14;1;0;1;0
13089080;Manaus;3;1;;2;;;;;;;;
13089099;Manaus;3;1;0;1;565;18;20;10;1;0;1;0
13089102;Manaus;3;1;0;1;803;21;26;13;1;1;1;0
13089110;Manaus;3;1;0;1;219;12;16;8;1;0;1;0
13089129;Manaus;3;1;0;1;1099;44;32;16;1;1;1;0
13089137;Manaus;3;1;0;1;407;15;20;10;1;0;1;0
13089145;Manaus;3;1;0;1;152;4;8;4;1;0;1;0
13089153;Manaus;3;1;0;1;179;6;8;4;1;0;1;0
13089161;Manaus;3;1;;2;;;;;;;;
13089170;Manaus;3;1;;2;;;;;;;;
13089188;Manaus;3;1;0;1;634;16;28;14;1;0;1;0
13089196;Manaus;3;1;0;1;468;14;20;10;1;1;1;0
13089200;Manaus;3;1;0;1;1045;26;38;19;1;0;1;0
13089218;Manaus;3;1;0;1;575;16;20;10;1;1;1;0
13089226;Manaus;3;1;;2;;;;;;;;
13089234;Manaus;3;1;0;1;801;20;26;13;1;0;1;0
13089242;Manaus;3;1;0;1;686;21;24;12;1;1;1;0
13089250;Manaus;3;1;0;1;1552;45;53;27;1;1;1;0
13089269;Manaus;3;1;0;1;909;33;31;12;1;1;1;0
13089277;Manaus;3;1;0;1;926;22;30;15;1;1;1;0
13089285;Manaus;3;1;0;1;807;31;30;16;1;1;1;0
13089293;Manaus;3;1;0;1;985;21;30;15;1;0;1;0
13089307;Manaus;3;2;1;1;107;11;10;5;1;0;1;0
13089315;Manaus;2;1;0;1;354;16;11;11;1;1;1;0
13090003;Manaus;2;1;0;1;870;62;33;27;1;1;1;0
13090100;Manaus;4;1;0;1;334;16;20;12;1;1;1;0
13090119;Manaus;4;1;0;1;72;4;8;7;1;1;1;0
13090186;Manaus;4;1;0;1;845;24;38;19;1;1;1;0
13090232;Manaus;2;1;0;1;1097;38;27;9;1;1;1;0
13090402;Manaus;4;1;0;1;309;10;20;10;1;1;1;0
13091808;Manaus;4;1;;2;;;;;;;;
13091832;Manaus;4;1;0;1;216;1;14;8;1;1;1;0
13092162;Manaus;4;1;0;1;36;3;6;4;1;1;1;0
13092170;Manaus;4;1;;2;;;;;;;;
13092197;Manaus;1;1;0;1;598;68;19;24;1;1;1;0
13092294;Manaus;4;1;0;1;137;13;11;10;1;0;1;0
13092308;Manaus;4;1;0;1;553;19;24;12;1;1;1;0
13092332;Manaus;3;1;0;1;507;28;19;11;1;1;1;0
13092367;Manaus;3;1;0;1;198;9;12;6;1;0;1;0
13092375;Manaus;3;1;;2;;;;;;;;
13092383;Manaus;3;1;0;1;725;29;33;16;1;1;1;0
13092405;Manaus;3;1;0;1;401;16;20;10;1;0;1;0
13092421;Manaus;3;1;0;1;270;9;12;6;1;0;1;0
13092430;Manaus;3;1;0;1;453;12;20;10;1;0;1;0
13092448;Manaus;3;1;0;1;192;10;12;6;1;0;1;0
13092456;Manaus;3;1;0;1;305;13;14;7;1;1;1;0
13092464;Manaus;3;1;0;1;337;12;14;7;1;0;1;0
13092472;Manaus;3;1;0;1;432;16;20;10;1;1;1;0
13092480;Manaus;3;1;0;1;564;11;18;10;1;1;1;0
13092499;Manaus;3;1;0;1;228;11;16;8;1;0;1;0
13092502;Manaus;3;1;0;1;168;20;11;9;1;0;1;0
13092510;Manaus;3;1;0;1;627;21;24;12;1;0;1;0
13092529;Manaus;3;1;0;1;1210;62;44;17;1;1;1;0
13092537;Manaus;3;1;0;1;320;10;14;7;1;0;1;0
13092545;Manaus;3;1;0;1;256;9;11;6;1;0;1;0
13092553;Manaus;3;1;0;1;634;20;23;12;1;1;1;0
13092561;Manaus;3;1;0;1;811;32;24;12;1;1;1;0
13092570;Manaus;3;1;0;1;298;12;16;8;1;0;1;0
13092588;Manaus;3;1;0;1;562;22;18;9;1;1;1;0
13092596;Manaus;3;1;0;1;391;15;18;10;1;1;1;0
13092600;Manaus;3;1;0;1;281;11;12;6;1;0;1;0
13092626;Manaus;3;1;0;1;210;8;12;6;1;0;1;0
13092634;Manaus;3;1;0;1;212;10;12;6;1;0;1;0
13092650;Manaus;3;1;0;1;361;10;16;8;1;0;1;0
13092669;Manaus;3;1;;2;;;;;;;;
13092677;Manaus;3;1;0;1;444;13;20;10;1;0;1;0
13092685;Manaus;3;1;;2;;;;;;;;
13092693;Manaus;3;1;;2;;;;;;;;
13092707;Manaus;3;1;0;1;353;11;16;8;1;0;1;0
13092731;Manaus;3;1;;2;;;;;;;;
13092740;Manaus;3;1;;2;;;;;;;;
13092758;Manaus;3;1;0;1;388;11;18;9;1;1;1;0
13092766;Manaus;3;1;0;1;413;13;18;9;1;0;1;0
13092774;Manaus;3;1;0;1;1050;36;30;15;1;1;1;0
13092790;Manaus;3;1;0;1;348;9;14;10;1;0;1;0
13092804;Manaus;3;1;0;1;542;16;20;10;1;1;1;0
13092812;Manaus;3;1;0;1;1125;27;35;20;1;0;1;0
13092820;Manaus;3;1;0;1;682;19;25;13;1;1;1;0
13092839;Manaus;3;1;0;1;1147;41;39;20;1;0;1;0
13092855;Manaus;3;1;0;1;368;12;16;8;1;0;1;0
13092863;Manaus;3;1;;2;;;;;;;;
13092871;Manaus;3;1;0;1;615;28;20;10;1;1;1;0
13092880;Manaus;3;1;0;1;713;28;25;15;1;1;1;0
13092910;Manaus;3;1;0;1;745;25;26;13;1;1;1;0
13092928;Manaus;3;1;0;1;695;18;26;13;1;1;1;0
13092936;Manaus;3;1;0;1;447;13;18;9;1;1;1;0
13092944;Manaus;3;1;0;1;1029;23;34;17;1;1;1;0
13092952;Manaus;3;1;0;1;440;11;20;10;1;0;1;0
13092960;Manaus;3;1;0;1;316;11;14;7;1;0;1;0
13092979;Manaus;3;1;0;1;203;6;8;4;1;0;1;0
13093037;Manaus;4;1;0;1;57;5;9;7;1;1;1;0
13093053;Manaus;4;1;0;1;41;6;6;6;1;1;1;0
13093070;Manaus;4;1;0;1;1170;50;64;24;1;1;0;0
13093118;Manaus;4;1;0;1;93;3;8;6;1;1;1;0
13093126;Manaus;4;1;0;1;501;32;27;18;1;1;1;0
13093177;Manaus;2;1;0;1;1878;62;53;21;1;1;1;0
13093401;Manaus;3;1;;2;;;;;;;;
13093410;Manaus;3;1;0;1;1012;71;81;54;1;0;1;0
13093428;Manaus;3;1;0;1;894;39;32;17;1;1;1;0
13093436;Manaus;3;1;0;1;443;25;16;9;1;1;1;0
13093444;Manaus;3;1;0;1;737;24;26;10;1;1;1;0
13093452;Manaus;3;1;0;1;664;18;20;10;1;1;1;0
13093479;Manaus;3;1;0;1;444;16;20;10;1;0;1;0
13093487;Manaus;3;1;0;1;409;14;20;10;1;0;1;0
13093495;Manaus;3;1;0;1;589;15;22;11;1;1;1;0
13093509;Manaus;3;1;0;1;365;18;20;10;1;0;1;0
13093517;Manaus;3;1;;2;;;;;;;;
13093525;Manaus;3;1;0;1;706;37;29;12;1;1;1;0
13093533;Manaus;3;1;0;1;278;16;17;10;1;1;1;0
13093541;Manaus;3;1;0;1;593;27;32;16;1;1;1;0
13093550;Manaus;3;1;;2;;;;;;;;
13093568;Manaus;3;1;0;1;254;9;12;6;1;0;1;0
13093576;Manaus;3;1;0;1;944;26;38;19;1;0;1;0
13093584;Manaus;3;1;0;1;489;20;24;13;1;0;1;0
13093592;Manaus;3;1;0;1;549;17;21;11;1;0;1;0
13093606;Manaus;3;2;8;1;16;1;3;1;1;0;1;0
13093614;Manaus;3;2;8;1;27;2;4;2;1;0;1;0
13093622;Manaus;3;2;8;1;35;2;4;2;1;1;1;0
13093630;Manaus;3;2;8;1;29;2;5;2;1;0;1;0
13093649;Manaus;3;2;2;1;46;12;9;6;1;1;1;0
13093657;Manaus;3;2;2;1;24;3;3;2;1;1;1;0
13093665;Manaus;3;2;1;1;17;3;4;2;1;0;1;0
13093673;Manaus;3;2;2;1;60;12;8;6;1;0;1;0
13093681;Manaus;3;2;0;1;459;17;17;6;1;0;1;0
13093690;Manaus;3;2;0;1;518;13;24;12;1;0;1;0
13093703;Manaus;3;2;0;1;99;4;6;3;1;0;1;0
13093711;Manaus;3;2;1;1;19;3;4;2;1;0;1;0
13093720;Manaus;3;2;1;1;43;3;4;2;1;0;1;0
13093959;Manaus;4;1;0;1;204;6;7;6;1;1;1;0
13094149;Manaus;2;1;0;1;1051;129;59;21;1;1;1;0
13095099;Manaus;2;1;0;1;943;32;24;12;1;1;1;0
13095633;Manaus;2;1;0;1;402;17;12;6;1;0;1;0
13095641;Manaus;2;1;0;1;494;17;16;8;1;1;1;0
13095714;Manaus;2;1;;2;;;;;;;;
13095722;Manaus;2;1;0;1;2418;71;58;21;1;1;1;0
13096257;Manaus;3;2;1;1;66;10;8;2;1;0;1;0
13096559;Manaus;4;1;0;1;98;8;8;8;1;1;1;0
13096567;Manaus;3;2;1;1;23;3;4;2;1;0;1;0
13096575;Manaus;2;1;0;1;864;33;24;24;1;1;1;0
13096583;Manaus;2;1;0;1;981;44;30;10;1;1;1;0
13096591;Manaus;2;1;0;1;893;35;24;24;1;1;1;0
13096605;Manaus;2;1;0;1;305;25;18;6;1;1;1;0
13096702;Manaus;3;1;0;1;1013;46;35;18;1;1;1;0
13096710;Manaus;3;1;0;1;273;8;11;6;1;0;1;0
13096729;Manaus;3;1;0;1;373;12;15;8;1;0;1;0
13096737;Manaus;3;1;0;1;985;30;32;12;1;1;1;0
13096826;Manaus;3;1;0;1;453;14;20;10;1;0;1;0
13096974;Manaus;3;2;;2;;;;;;;;
13096982;Manaus;4;1;0;1;176;13;10;9;0;1;1;0
13097032;Manaus;4;1;0;1;122;9;13;8;1;1;0;0
13097067;Manaus;3;1;0;1;377;9;16;8;1;0;1;0
13097075;Manaus;3;1;0;1;1520;49;41;18;1;1;1;0
13097091;Manaus;3;1;0;1;413;13;18;9;1;0;1;0
13097113;Manaus;3;1;0;1;678;15;24;12;1;0;1;0
13097229;Manaus;3;1;0;1;440;14;20;10;1;0;1;0
13097270;Manaus;4;1;0;1;98;3;6;8;1;1;1;0
13097288;Manaus;4;1;0;1;371;31;34;15;1;1;1;0
13097393;Manaus;3;1;0;1;1117;38;32;16;1;1;1;0
13097490;Manaus;3;1;;2;;;;;;;;
13097539;Manaus;3;1;0;1;385;11;16;8;1;0;1;0
13097636;Manaus;3;1;0;1;576;20;30;15;1;0;1;0
13097830;Manaus;3;1;0;1;704;17;30;15;1;0;1;0
13097857;Manaus;3;1;0;1;352;10;16;8;1;0;1;0
13097865;Manaus;3;2;0;1;194;7;8;4;1;0;1;0
13097881;Manaus;3;1;0;1;388;23;16;8;1;0;1;0
13098055;Manaus;2;1;0;1;1204;104;32;21;1;1;1;0
13098110;Manaus;3;1;0;1;1066;20;34;17;1;0;1;0
13098179;Manaus;4;1;0;1;509;20;29;17;1;1;1;0
13098217;Manaus;4;1;0;1;15;2;8;7;1;0;1;0
